Image Name,TimePoint,Single Cell ID<Genotype 5_[Genotype:0]>,Single Cell Z Level<Genotype 5_[Genotype:0]>,Is in Border<Genotype 5_[Genotype:0]>,Is DCP1 positive<Genotype 5_[Genotype:0]>,Distance from pouch centroid<Genotype 5_[Genotype:0]>,Distance from clone perimeter<Genotype 5_[Genotype:0]>
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1761,7,1,0,32.393,2.898
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1762,6,1,0,85.502,6.634
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1763,7,1,0,36.735,3.722
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1764,6,1,0,94.778,4.318
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1765,6,1,0,57.596,7.571
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1766,8,1,0,49.185,5.371
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1767,7,1,0,63.935,2.727
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1768,6,1,0,54.441,5.686
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1769,7,1,0,39.363,3.166
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1770,7,1,0,49.181,3.002
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1771,6,1,0,52.271,6.673
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1772,7,1,0,61.460,8.280
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1773,6,1,0,81.920,5.002
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1774,6,1,0,95.303,3.626
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1775,7,1,0,65.004,5.999
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1776,6,1,0,47.293,5.962
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1777,7,1,0,53.617,6.427
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1778,7,1,0,46.507,4.397
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1779,6,0,0,64.430,8.930
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1780,7,1,0,84.195,3.532
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1781,7,1,0,57.294,7.661
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1782,8,1,0,54.943,4.084
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1783,6,1,0,69.952,5.156
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1784,7,0,0,67.485,9.215
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1785,7,1,0,56.983,5.639
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1786,7,1,0,60.306,5.349
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1787,8,1,0,54.703,2.481
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1788,7,0,0,66.827,12.218
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1789,7,1,0,76.929,2.723
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1790,6,0,0,63.950,13.773
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1791,7,1,0,66.923,5.703
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1792,6,1,0,58.560,2.681
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1793,6,1,0,58.604,6.649
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1794,6,1,0,73.910,7.072
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1795,6,1,0,80.788,3.493
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1796,7,1,0,75.848,5.990
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1797,7,0,0,61.889,9.962
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1798,6,1,0,60.786,3.398
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1799,6,1,0,65.894,6.580
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1800,7,0,0,74.059,9.642
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1801,6,1,0,78.326,7.344
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1802,6,1,0,60.731,7.401
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1803,6,1,0,57.889,0.869
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1804,7,0,0,79.039,9.608
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1805,6,1,0,51.354,2.183
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1806,7,1,0,50.005,2.982
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1807,7,0,0,69.847,16.579
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1808,6,1,0,86.382,3.824
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1809,6,0,0,72.557,14.237
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1810,7,1,0,60.902,3.960
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1811,7,0,0,76.666,12.048
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1812,6,1,0,66.400,4.324
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1813,6,1,0,52.358,5.665
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1814,6,0,0,64.598,10.372
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1815,6,1,0,55.734,4.345
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1816,6,0,0,69.527,14.874
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1817,6,0,0,71.945,15.553
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1818,6,1,0,86.998,6.908
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1819,7,1,0,51.797,3.710
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1820,6,1,0,63.159,7.515
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1821,6,1,0,74.657,8.090
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1822,7,1,0,68.380,4.037
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1823,6,1,0,74.777,5.376
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1824,6,1,0,61.316,4.207
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1825,6,0,0,72.958,12.638
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1826,6,0,0,80.104,13.763
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1827,7,1,0,91.656,3.849
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1828,6,1,0,71.488,4.025
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1829,6,1,0,65.329,8.309
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1830,6,0,0,80.760,14.114
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1831,6,1,0,54.912,4.994
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1832,7,0,0,72.677,14.122
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1833,6,1,0,61.566,4.865
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1834,7,0,0,66.973,10.426
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1835,6,0,0,76.968,10.669
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1836,6,0,0,83.711,12.123
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1837,6,1,0,65.745,4.041
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1838,6,1,0,58.971,3.535
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1839,7,1,0,59.928,2.959
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1840,6,0,0,70.341,10.893
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1841,7,1,0,75.991,11.048
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1842,7,1,0,90.824,6.897
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1843,6,0,0,68.948,9.923
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1844,8,1,0,63.109,4.996
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1845,7,1,0,74.014,10.937
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1846,6,1,0,71.090,5.846
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1847,6,0,0,81.542,8.471
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1848,8,1,0,88.896,8.204
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1849,6,1,0,76.631,4.727
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1850,6,1,0,70.743,8.385
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1851,6,1,0,80.399,6.306
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1852,7,0,0,85.974,9.342
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1853,6,1,0,73.983,8.531
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1854,6,1,0,78.260,4.435
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1855,7,1,0,85.543,6.626
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1856,7,1,0,70.157,3.474
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1857,6,1,0,68.448,0.737
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1858,6,1,0,78.843,4.800
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1859,8,1,0,72.228,4.577
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1860,8,1,0,74.554,5.855
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1861,7,1,0,76.439,6.335
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1862,7,1,0,69.516,5.762
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1863,7,0,0,78.327,9.144
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1864,7,0,0,72.867,8.867
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1865,7,1,0,66.565,5.642
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1866,7,0,0,68.793,9.983
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1867,7,0,0,71.249,11.388
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1868,7,0,0,75.642,9.277
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1869,7,0,0,71.745,12.271
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1870,8,1,0,76.086,5.525
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1871,7,0,0,67.954,12.226
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1872,7,1,0,63.310,3.612
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1873,8,0,0,71.293,9.839
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1874,8,0,0,66.866,11.579
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1875,7,1,0,61.346,5.458
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1876,8,1,0,74.021,4.736
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1877,7,0,0,66.208,13.631
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1878,7,1,0,70.139,7.729
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1879,8,1,0,83.464,3.342
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1880,7,0,0,66.523,10.795
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1881,8,1,0,71.450,5.545
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1882,7,0,0,62.325,10.662
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1883,9,1,0,60.628,5.032
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1884,7,1,0,57.883,2.944
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1885,7,0,0,66.489,9.531
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1886,9,1,0,59.509,6.213
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1887,7,1,0,67.538,7.556
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1888,7,1,0,80.973,3.838
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1889,8,1,0,56.682,4.625
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1890,7,0,0,60.595,10.956
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1891,8,1,0,65.079,7.921
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1892,8,1,0,57.140,5.459
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1893,7,1,0,67.117,4.485
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1894,7,1,0,51.897,2.093
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1895,7,0,0,57.793,9.371
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1896,7,1,0,65.886,2.349
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1897,7,1,0,67.960,3.392
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1898,7,1,0,51.461,3.138
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1899,7,1,0,58.485,8.152
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1900,7,1,0,61.910,4.345
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1901,7,1,0,67.583,3.283
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1902,7,1,0,52.646,5.798
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1903,9,1,0,56.890,6.062
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1904,7,1,0,59.067,4.845
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1905,7,1,0,31.624,3.238
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1906,9,1,0,49.793,2.806
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1907,7,1,0,72.701,1.816
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1908,9,1,0,52.715,6.772
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1909,7,1,0,51.190,3.985
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1910,7,1,0,29.788,3.599
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1911,7,1,0,57.848,3.851
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1912,8,1,0,56.307,2.849
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1913,7,1,0,51.881,3.511
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1914,7,1,0,47.231,3.783
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1915,8,1,0,64.392,3.447
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1916,8,1,0,46.793,3.754
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1917,9,1,0,44.273,3.604
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1918,8,1,0,27.957,3.197
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1919,7,1,0,24.136,3.188
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1920,7,1,0,25.089,2.803
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1921,8,1,0,41.402,3.425
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1922,8,1,0,27.948,2.805
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1923,7,1,0,109.834,3.747
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1924,8,1,0,19.134,3.607
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1925,8,1,0,34.407,2.791
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1926,7,1,0,96.069,6.290
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1927,9,1,0,93.947,3.840
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1928,7,1,0,42.344,1.810
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1929,7,1,0,95.014,3.659
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1930,8,1,0,34.885,2.487
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1931,9,1,0,39.314,2.511
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1932,8,1,0,61.031,3.880
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1933,9,1,0,37.295,4.392
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1934,8,1,0,28.379,3.397
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1935,8,1,0,71.704,5.614
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1936,8,1,0,32.296,3.421
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1937,8,1,0,18.236,2.796
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1938,8,1,0,103.356,3.415
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1939,8,1,0,28.635,2.494
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1940,8,1,0,80.461,4.443
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1941,7,1,0,59.677,7.555
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1942,7,1,0,50.443,3.585
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1943,8,1,0,17.234,5.365
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1944,7,1,0,53.561,5.311
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1945,9,1,0,26.621,3.142
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1946,9,1,0,33.565,3.777
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1947,8,1,0,43.186,6.183
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1948,9,1,0,47.683,7.516
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1949,8,1,0,51.759,7.489
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1950,9,1,0,102.945,3.862
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1951,7,1,0,12.413,3.754
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1952,7,0,0,37.845,8.905
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1953,9,1,0,34.712,6.646
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1954,7,1,0,61.590,7.382
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1955,9,1,0,45.821,6.859
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1956,7,1,0,81.615,3.585
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1957,9,0,0,44.629,8.926
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1958,8,1,0,40.080,5.211
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1959,7,1,0,93.008,3.040
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_024,1,1960,9,1,0,34.452,6.492
